,id,name,note,lat,lng
1146,A01374,중앙선거관리위원회,공공청사,37.61701816032578,127.09071388975856
1147,A01335,신당1동주민센터,공공청사,37.56241644747934,127.0141242414929
1148,A01336,신방주유소화장실,개방,37.58560127009795,127.03184172841073
1149,A01337,신당3동주민센터,공공청사,37.55488425258545,127.0113064948048
1150,A01113,녹번지구대,공공청사,37.60166013047227,126.9264310388089
1151,A01114,성신여대입구무인자동화장실,공중,37.59239670760344,127.0163270483845
1152,A01208,삼보주유소화장실,개방,37.51153830966991,127.0470485845493
1153,A01209,광희동주민센터,공공청사,37.56444656014855,127.00506377230911
1154,A01210,고속주유소화장실,개방,37.53646712679836,127.14939115879471
1155,A02071,대한반호프빌딩개방화장실,개방,37.652243532542265,127.04937623533704
1156,A02072,현대1차아파트상가,개방,37.52949518730758,126.9029262196726
1157,A02073,타워빌딩개방화장실,개방,37.652682702893095,127.0495674764833
1158,A01294,금호주유소화장실,개방,37.547099896422864,127.02492468604244
1159,A01295,종로3가치안센터,공공청사,37.571254529134805,126.99237288884306
1160,A01296,현대주유소화장실,개방,37.56418450808518,127.0358862361049
1161,A01152,은평우체국,공공청사,37.60148184390114,126.92127330122558
1162,A01153,은행공원화장실,공중,37.45215087686909,126.90701705033533
1163,A01297,덕산치안센터,공공청사,37.5759839574905,127.01054233706536
1164,A01298,신원주유소화장실,개방,37.56703867106949,127.04365709259456
1165,A01299,종로1234가주민센터,공공청사,37.57073717976616,126.98896788364254
1166,A01271,공유주유소화장실,개방,37.56996077922277,127.06488191790493
1167,A01375,고객사랑주유소화장실,개방,37.511264840217535,127.11060128493745
1168,A02037,정평빌딩개방화장실,개방,37.60386211045127,127.0431416229665
1169,A02038,당산동현대5차아파트,개방,37.529164676035975,126.90233648659412
1170,A02039,우성상가개방화장실,개방,37.61010036333575,127.05495781030352
1171,A01344,우리주유소화장실,개방,37.49244340736257,127.12734576485173
1172,A01346,면목1동치안센터,공공청사,37.586666276209534,127.08863628229078
1173,A00519,정릉3동주민센터,공공청사,37.60896690672804,127.00421930640334
1174,A00520,대창공원화장실,공중,37.64436862220561,127.05227964968684
